Date,Coin Name,Price,Change,Market Cap,Volume
2025-02-12,Ethena,0.400119,9.12143,2117495273,746421841
2025-02-12,Bitcoin Cash,392.3,1.25499,7788464154,658237961
2025-02-12,TRON,0.241472,-0.69016,20776515284,646396526
2025-02-11,Tether,0.999976,0.00738,142714168804,74146659741
2025-02-11,Bitcoin,90949,3.27691,1801512765823,46963866955
2025-02-11,Ethereum,2260.27,3.8194,272240843993,19866500025
2025-02-11,First Digital USD,1.0,0.32892,2104701828,7802725615
2025-02-11,USDC,0.999868,-0.00166,57216923442,6299592862
2025-02-11,XRP,2.63,7.55099,151993057521,5396310905
2025-02-11,Solana,148.81,5.25949,75522584505,4781884551
2025-02-11,Cardano,0.933211,-0.53655,33508462439,2493448549
2025-02-11,WETH,2262.28,3.60614,6642424679,1808600897
2025-02-11,Dogecoin,0.206872,3.72557,30655436045,1642555455
2025-02-11,Sui,2.96,19.04426,9335494870,1558169797
2025-02-11,Chainlink,17.27,9.66638,11011311967,1227436043
2025-02-11,RED TOKEN,0.767028,53063593.84628,0.0,1057511868
2025-02-11,Wrapped SOL,148.97,4.95884,0.0,1010061013
2025-02-11,Official Trump,13.41,4.28591,2677843806,960073874
2025-02-11,Litecoin,105.45,3.3362,7965450791,954138220
2025-02-11,BNB,600.43,1.90954,87488283782,799454067
2025-02-11,Ethena,0.400573,9.24535,2117495273,747358539
2025-02-11,Bitcoin Cash,393.1,1.45966,7782685660,659112637
2025-02-11,TRON,0.241749,-0.57624,20776515284,646573431
2025-02-10,Bitcoin,90985,3.52523,1801512765823,46981346675
2025-02-10,Tether,0.99998,0.00619,142714168804,41501007645
2025-02-10,Ethereum,2261.59,3.87988,272240843993,19823307141
2025-02-10,First Digital USD,1.0,0.44135,2104701828,7802725561
2025-02-10,USDC,0.999868,0.00115,57216923442,6311110084
2025-02-10,XRP,2.63,7.61109,151993057521,5399807867
2025-02-10,Solana,148.89,5.00303,75522584505,4786678749
2025-02-10,Cardano,0.933735,-0.48077,33508462439,2497510447
2025-02-10,WETH,2261.81,3.77029,6642424679,1808215149
2025-02-10,Dogecoin,0.206937,3.87514,30655436045,1643430169
2025-02-10,Sui,2.96,19.51019,9335494870,1573308086
2025-02-10,Chainlink,17.28,9.72451,11011311967,1228253349
2025-02-10,RED TOKEN,0.7684,53158534.40236,0.0,1059404057
2025-02-10,Wrapped SOL,148.97,4.95884,0.0,1010061013
2025-02-10,Official Trump,13.42,4.81957,2677843806,958799287
2025-02-10,Litecoin,105.47,3.54827,7965450791,955937610
2025-02-10,BNB,600.75,2.0871,87488283782,799877578
2025-02-10,Ethena,0.400982,9.56688,2117495273,747781146
2025-02-10,Bitcoin Cash,393.46,2.0974,7782685660,662053263
2025-02-10,TRON,0.241873,-0.52539,20776515284,646792874
2025-02-09,Bitcoin,90951,3.48687,1803902084862,46903243480
2025-02-09,Tether,0.99998,0.00619,142715590408,37953418438
2025-02-09,Ethereum,2261.06,3.85566,272672285370,19813832317
2025-02-09,First Digital USD,1.0,0.44516,2104701828,7803655698
2025-02-09,USDC,0.999868,0.00118,57216923442,6350960628
2025-02-09,XRP,2.63,7.58207,152403136021,5399825177
2025-02-09,Solana,148.83,4.95478,75522584505,4786354989
2025-02-09,Cardano,0.933108,-0.54756,33508462439,2496923978
2025-02-09,WETH,2262.01,3.77953,6653953754,1800595887
2025-02-09,Dogecoin,0.206865,3.83866,30681957317,1643189312
2025-02-09,Sui,2.97,19.57666,9335494870,1573786855
2025-02-09,Chainlink,17.28,9.80849,11024269011,1226568160
2025-02-09,RED TOKEN,0.767273,53080547.40546,0.0,1057896941
2025-02-09,Wrapped SOL,149.13,5.06875,0.0,1011768294
2025-02-09,Official Trump,13.41,4.78146,2677843806,960271960
2025-02-09,Litecoin,105.4,3.47603,7968644593,938846727
2025-02-09,BNB,600.54,2.05184,87488283782,799709643
2025-02-09,Ethena,0.401104,9.60008,2117495273,747371028
2025-02-09,Bitcoin Cash,393.4,2.08178,7782685660,661834841
2025-02-09,TRON,0.241848,-0.57705,20811260284,646542710
2025-02-08,Bitcoin,90849,3.37092,1803902084862,46819902568
2025-02-08,Tether,0.99998,0.00619,142715590408,44570763675
2025-02-08,Ethereum,2259.42,3.78057,272672285370,19775358452
2025-02-08,First Digital USD,1.0,0.4561,2104701828,7781677225
2025-02-08,USDC,0.999868,0.00119,57216923442,6344426689
2025-02-08,XRP,2.63,7.47846,152403136021,5395328463
2025-02-08,Solana,148.66,4.8387,75522584505,4781390510
2025-02-08,Cardano,0.931903,-0.67605,33508462439,2494645724
2025-02-08,Sui,2.97,19.91951,9335494870,1718597076
2025-02-08,Dogecoin,0.206619,3.71528,30681957317,1641750669
2025-02-08,WETH,2259.96,3.68545,6653953754,1520488714
2025-02-08,Chainlink,17.26,9.6969,11024269011,1225585062
2025-02-08,RED TOKEN,0.767273,53080547.40546,0.0,1057896941
2025-02-08,Wrapped SOL,149.1,5.05023,0.0,1011647537
2025-02-08,Official Trump,13.4,4.66132,2677843806,959154003
2025-02-08,Litecoin,105.27,3.35467,7968644593,938427370
2025-02-08,BNB,599.98,1.95719,87488283782,798811534
2025-02-08,Ethena,0.400538,9.44558,2119960794,726009824
2025-02-08,Bitcoin Cash,392.99,1.97538,7782685660,659729044
2025-02-08,TRON,0.241659,-0.6546,20811260284,645633402
2025-02-07,Bitcoin,90809,3.32517,1803902084862,46800757950
2025-02-07,Tether,0.99998,0.00619,142715590408,43189502260
2025-02-07,Ethereum,2258.33,3.73041,272672285370,19759053148
2025-02-07,First Digital USD,1.0,0.45359,2104701828,7781277131
2025-02-07,USDC,0.999868,0.00119,57216963511,6305188544
2025-02-07,XRP,2.62,7.32046,152403136021,5391094248
2025-02-07,Solana,148.57,4.77352,75491778051,4778160398
2025-02-07,Cardano,0.931268,-0.74368,33508462439,2493654121
2025-02-07,Sui,2.97,19.87079,9335494870,1718904789
2025-02-07,Dogecoin,0.206512,3.66181,30681957317,1641155433
2025-02-07,WETH,2262.28,3.7919,6653953754,1525002020
2025-02-07,Chainlink,17.25,9.62412,11024269011,1226305846
2025-02-07,RED TOKEN,0.766746,53044072.78178,0.0,1058287702
2025-02-07,Wrapped SOL,148.49,4.62441,0.0,1008109154
2025-02-07,Official Trump,13.38,4.56268,2677843806,958403961
2025-02-07,Litecoin,105.21,3.29278,7968644593,937762136
2025-02-07,BNB,599.53,1.88,87488283782,797892577
2025-02-07,Ethena,0.400373,9.40046,2119960794,746505829
2025-02-07,Bitcoin Cash,392.84,1.93659,7782685660,655642944
2025-02-07,TRON,0.241564,-0.69385,20811260284,645075606
2025-02-06,Tether,0.999978,0.00593,142715590408,74023286385
2025-02-06,Bitcoin,90782,3.29494,1803902084862,46584681015
2025-02-06,Ethereum,2257.52,3.69291,272672285370,19755727172
2025-02-06,First Digital USD,1.0,0.45361,2104701828,7780357050
2025-02-06,USDC,0.999868,0.00115,57216963511,6542532918
2025-02-06,XRP,2.62,7.27124,152403136021,5391534421
2025-02-06,Solana,148.47,4.70392,75491778051,4776574380
2025-02-06,Cardano,0.930897,-0.78324,33464209634,2503235987
2025-02-06,WETH,2263.13,3.83082,6653953754,1791698779
2025-02-06,Sui,2.97,19.85704,9422127480,1720757743
2025-02-06,Dogecoin,0.206389,3.60013,30681957317,1639903845
2025-02-06,Chainlink,17.24,9.54747,11024269011,1226084748
2025-02-06,RED TOKEN,0.767718,53111335.52654,0.0,1059636973
2025-02-06,Wrapped SOL,148.49,4.62441,0.0,1008109154
2025-02-06,Official Trump,13.38,4.50853,2677843806,957860570
2025-02-06,Litecoin,105.15,3.2307,7968644593,937372115
2025-02-06,BNB,599.49,1.87413,87435692320,797878505
2025-02-06,Ethena,0.400218,9.35809,2119960794,746232123
2025-02-06,Bitcoin Cash,392.72,1.90355,7790501878,655058303
2025-02-06,TRON,0.241521,-0.71134,20811260284,644733713
2025-02-05,Bitcoin,90769,3.27959,1803902084862,46581438501
2025-02-05,Tether,0.999977,0.00589,142715590408,36106787274
2025-02-05,Ethereum,2257.28,3.68212,272672285370,19745429347
2025-02-05,USDC,0.999867,0.00112,57216963511,6719409965
2025-02-05,XRP,2.62,7.18723,152403136021,5393159298
2025-02-05,First Digital USD,0.998515,0.27421,2104701828,5335319682
2025-02-05,Solana,148.43,4.67334,75491778051,4777704395
2025-02-05,Cardano,0.930436,-0.8324,33464209634,2505246323
2025-02-05,WETH,2263.27,3.83713,6653953754,1837326432
2025-02-05,Sui,2.97,19.86211,9422127480,1722137607
2025-02-05,Dogecoin,0.206327,3.56897,30681957317,1640064630
2025-02-05,Chainlink,17.23,9.49464,11024269011,1225881865
2025-02-05,RED TOKEN,0.768517,53348410.59302,0.0,1060743103
2025-02-05,Wrapped SOL,148.45,4.59055,0.0,1007472779
2025-02-05,Official Trump,13.37,4.4429,2673581407,958014717
2025-02-05,Litecoin,105.11,3.19344,7968644593,937393684
2025-02-05,BNB,599.48,1.87232,87435692320,797921808
2025-02-05,Ethena,0.400237,9.36316,2119960794,746304700
2025-02-05,Bitcoin Cash,392.61,1.87509,7790501878,654653447
2025-02-05,TRON,0.241535,-0.70553,20811260284,644625521
2025-02-04,Bitcoin,90695,3.05734,1803902084862,46653827746
2025-02-04,Tether,0.999977,0.00755,142715590408,36821155373
2025-02-04,Ethereum,2255.23,3.53016,272672285370,19718802417
2025-02-04,First Digital USD,0.999026,0.32551,2101199815,7767290999
2025-02-04,USDC,0.999867,-0.00196,57216963511,6704978192
2025-02-04,XRP,2.62,6.75237,152403136021,5391871898
2025-02-04,Solana,148.23,4.39719,75491778051,4773128823
2025-02-04,Cardano,0.929239,-0.95993,33464209634,2502902811
2025-02-04,WETH,2256.88,3.70513,6653953754,1741688734
2025-02-04,Sui,2.97,19.7472,9422127480,1722671952
2025-02-04,Dogecoin,0.206131,3.21832,30681957317,1638288904
2025-02-04,Chainlink,17.21,9.3749,11024269011,1224741595
2025-02-04,RED TOKEN,0.768517,53348410.59302,0.0,1060743103
2025-02-04,Wrapped SOL,148.34,4.51438,0.0,1006600505
2025-02-04,Official Trump,13.35,4.32586,2673581407,957453285
2025-02-04,Litecoin,104.98,3.06598,7968644593,936561991
2025-02-04,BNB,599.03,1.59387,87435692320,798157873
2025-02-04,Ethena,0.39993,9.27937,2119960794,745745392
2025-02-04,Bitcoin Cash,392.26,1.78581,7790501878,653862648
2025-02-04,TRON,0.241377,-0.77048,20811260284,643799450
2025-02-03,Tether,0.999977,0.00754,142715166594,73990078149
2025-02-03,Bitcoin,90689,3.05039,1798757741885,46999625667
2025-02-03,Ethereum,2255.3,3.53336,271969161031,19723587077
2025-02-03,First Digital USD,0.998601,0.18968,2101199815,7762817161
2025-02-03,USDC,0.999867,-0.00201,57216963511,6834312093
2025-02-03,XRP,2.61,6.728,151558072663,5392855455
2025-02-03,Solana,148.2,4.37823,75491778051,4772011122
2025-02-03,Cardano,0.928507,-1.26194,33464209634,2502333608
2025-02-03,WETH,2256.57,3.69055,6638863097,1741694261
2025-02-03,Dogecoin,0.206047,3.17626,30570279436,1636856674
2025-02-03,Sui,2.96,19.33734,9422127480,1601297635
2025-02-03,Chainlink,17.21,9.35454,10980961086,1224627012
2025-02-03,RED TOKEN,0.765937,53169326.29674,0.0,1057173472
2025-02-03,Official Trump,13.37,4.32624,2673581407,1014527609
2025-02-03,Wrapped SOL,148.28,4.37387,0.0,997307117
2025-02-03,Litecoin,104.93,2.81746,7937066100,936295369
2025-02-03,BNB,599.12,1.60828,87435692320,798334765
2025-02-03,Ethena,0.400103,9.42579,2119960794,746071402
2025-02-03,Bitcoin Cash,392.24,1.47761,7790501878,653238337
2025-02-03,TRON,0.241388,-0.76604,20770918820,643841297
2025-02-02,Tether,0.999976,0.00744,142715166594,73977270522
2025-02-02,Bitcoin,90622,2.97457,1798757741885,46967571912
2025-02-02,Ethereum,2253.83,3.46613,271969161031,19698797826
2025-02-02,First Digital USD,0.998601,0.18968,2101199815,7762817161
2025-02-02,USDC,0.999866,-0.00206,57216881811,6839912558
2025-02-02,XRP,2.61,6.65391,151558072663,5390917374
2025-02-02,Solana,148.11,4.31346,75491778051,4768840159
2025-02-02,Cardano,0.927493,-1.36972,33464209634,2498061844
2025-02-02,WETH,2255.44,3.6389,6638863097,1737047524
2025-02-02,Dogecoin,0.205928,3.11659,30570279436,1636281906
2025-02-02,Sui,2.96,19.22101,9422127480,1600916620
2025-02-02,Chainlink,17.19,9.12625,10980961086,1223936433
2025-02-02,RED TOKEN,0.765823,53161414.94559,0.0,1057016343
2025-02-02,Official Trump,13.36,4.25192,2673581407,1013759523
2025-02-02,Wrapped SOL,148.17,4.30091,0.0,995955266
2025-02-02,Litecoin,104.86,2.74055,7937066100,935877170
2025-02-02,BNB,598.77,1.54872,87435692320,797827035
2025-02-02,Ethena,0.399837,9.35302,2114785248,745594562
2025-02-02,Bitcoin Cash,391.99,1.41188,7790501878,649238188
2025-02-02,TRON,0.241246,-0.90423,20770918820,643226484
2025-02-01,Bitcoin,90619,2.97121,1798757741885,47208530250
2025-02-01,Tether,0.99997,0.00685,142715166594,30238070844
2025-02-01,Ethereum,2253.75,3.46248,271969161031,19703388149
2025-02-01,First Digital USD,0.998132,0.14267,2101199815,7757015466
2025-02-01,USDC,0.999866,-0.00214,57216881811,6813426646
2025-02-01,XRP,2.61,6.68213,151558072663,5394344038
2025-02-01,Solana,148.09,4.30068,75258248189,4768402070
2025-02-01,Cardano,0.927506,-1.36832,33340723699,2500115880
2025-02-01,WETH,2255.28,3.63149,6638863097,1737749672
2025-02-01,Sui,2.96,19.43871,9422127480,1726097917
2025-02-01,Dogecoin,0.205945,3.12543,30570279436,1636436616
2025-02-01,Chainlink,17.19,9.11177,10980961086,1223975247
2025-02-01,RED TOKEN,0.765497,53138779.72294,0.0,1060965125
2025-02-01,Official Trump,13.35,4.21601,2673581407,1014439839
2025-02-01,Wrapped SOL,148.17,4.30091,0.0,995955266
2025-02-01,Litecoin,104.87,2.757,7937066100,935933414
2025-02-01,BNB,598.88,1.56833,87371421390,798218454
2025-02-01,Ethena,0.399702,9.31621,2114785248,745733950
2025-02-01,Bitcoin Cash,391.96,1.40486,7776072927,648932287
2025-02-01,TRON,0.241282,-0.88924,20770918820,641100171
2025-01-31,Bitcoin,90619,2.97157,1798757741885,47047470096
2025-01-31,Tether,0.99997,0.00685,142715166594,37712329946
2025-01-31,Ethereum,2253.82,3.46535,271969161031,19731627840
2025-01-31,First Digital USD,0.998123,0.14176,2101199815,7756941136
2025-01-31,USDC,0.999866,-0.00213,57216881811,6724964981
2025-01-31,XRP,2.62,6.74652,151558072663,5396970645
2025-01-31,Solana,148.09,4.29728,75258248189,4768134755
2025-01-31,Cardano,0.927758,-1.34154,33340723699,2500190290
2025-01-31,Sui,2.96,19.45625,9422127480,1726545095
2025-01-31,Dogecoin,0.205975,3.14017,30570279436,1636049082
2025-01-31,Chainlink,17.18,9.05265,10980961086,1223658491
2025-01-31,RED TOKEN,0.765497,53138779.72294,0.0,1060965125
2025-01-31,Wrapped SOL,148.16,4.28818,0.0,994807632
2025-01-31,Official Trump,13.33,4.06158,2673581407,956791388
2025-01-31,Litecoin,104.92,2.80658,7937066100,937101847
2025-01-31,BNB,599.04,1.59402,87371421390,798424888
2025-01-31,Ethena,0.399875,9.36346,2114785248,745637860
2025-01-31,Bitcoin Cash,392.07,1.43495,7776072927,648088818
2025-01-31,TRON,0.241357,-0.85852,20770918820,640938471
2025-01-31,Aave,216.49,1.05613,3265846978,617253761
2025-01-30,Bitcoin,90652,3.00918,1798757741885,47048674292
2025-01-30,Tether,0.99997,0.00685,142715166594,42371316791
2025-01-30,Ethereum,2254.86,3.5131,271969161031,19724407883
2025-01-30,First Digital USD,0.998286,0.15813,2100718017,7758269126
2025-01-30,USDC,0.999866,-0.00211,57216881811,6724634731
2025-01-30,XRP,2.62,6.7749,151558072663,5398235775
2025-01-30,Solana,148.12,4.32392,75258248189,4768974580
2025-01-30,Cardano,0.928145,-1.30038,33340723699,2500328246
2025-01-30,Dogecoin,0.206063,3.18432,30570279436,1635925915
2025-01-30,Sui,2.96,19.32312,9398869879,1604005233
2025-01-30,Chainlink,17.18,9.04879,10980961086,1223861479
2025-01-30,RED TOKEN,0.766068,53178414.0759,0.0,1061759211
2025-01-30,Official Trump,13.34,4.10361,2673581407,956835146
2025-01-30,Litecoin,104.97,2.84816,7937066100,937393107
2025-01-30,BNB,599.23,1.62767,87371421390,798833561
2025-01-30,Ethena,0.399941,9.3814,2114785248,745696064
2025-01-30,Bitcoin Cash,392.34,1.50494,7776072927,647512445
2025-01-30,TRON,0.241459,-0.81676,20770918820,641357334
2025-01-30,Aave,216.53,1.0715,3265846978,617494232
2025-01-30,Avalanche,22.02,8.48359,9112315497,604773495
2025-01-29,Bitcoin,90778,3.1517,1797938512410,47257712956
2025-01-29,Tether,0.99997,0.00685,142714169888,45004327666
2025-01-29,Ethereum,2257.62,3.6401,271928794704,19742548419
2025-01-29,First Digital USD,0.998286,0.15813,2100718017,7758272852
2025-01-29,USDC,0.999866,-0.00209,57216881811,6974616447
2025-01-29,XRP,2.62,6.93681,151590454152,5404205398
2025-01-29,Solana,148.31,4.45214,75258248189,4773737545
2025-01-29,Cardano,0.929415,-1.16537,33340723699,2502791911
2025-01-29,WETH,2258.49,3.77913,6634528477,1825599876
2025-01-29,Dogecoin,0.206332,3.31896,30560256463,1636508320
2025-01-29,Sui,2.97,19.61357,9398869879,1611692384
2025-01-29,Chainlink,17.2,9.15243,10963184407,1224266897
2025-01-29,RED TOKEN,0.766086,53179646.21731,0.0,1061780375
2025-01-29,Official Trump,13.36,4.24631,2667781793,957874733
2025-01-29,Litecoin,105.1,2.98192,7937028688,938317650
2025-01-29,BNB,600.08,1.77088,87371421390,799494907
2025-01-29,Ethena,0.400458,9.52288,2114785248,746644661
2025-01-29,Bitcoin Cash,393.02,1.67891,7776072927,647045411
2025-01-29,TRON,0.241782,-0.68411,20778548486,640838178
2025-01-29,Aave,216.76,1.17897,3265846978,617994687
2025-01-28,Tether,0.99997,0.00682,142714169888,73832428908
2025-01-28,Bitcoin,90769,3.1412,1797938512410,46609546352
2025-01-28,Ethereum,2257.61,3.63955,271928794704,19730732733
2025-01-28,First Digital USD,0.998297,0.15922,2100718017,7751287570
2025-01-28,USDC,0.999864,-0.0025,57216747530,6927790372
2025-01-28,XRP,2.62,6.97337,151590454152,5407672634
2025-01-28,Solana,148.28,4.43421,75258248189,4771789839
2025-01-28,Cardano,0.929355,-1.1718,33340723699,2501712608
2025-01-28,WETH,2258.64,3.78575,6634528477,1825666003
2025-01-28,Dogecoin,0.206315,3.31053,30560256463,1635936529
2025-01-28,Sui,2.97,19.85697,9398869879,1587858734
2025-01-28,Chainlink,17.19,9.74521,10963184407,1224056357
2025-01-28,RED TOKEN,0.766086,53179646.21731,0.0,1061780375
2025-01-28,Official Trump,13.35,4.17144,2667781793,957494167
2025-01-28,Litecoin,105.1,3.13251,7937028688,938570198
2025-01-28,BNB,600.15,1.78329,87371421390,799461337
2025-01-28,Ethena,0.400299,9.47937,2115954838,746118081
2025-01-28,Bitcoin Cash,392.95,1.6617,7776072927,646299099
2025-01-28,TRON,0.241768,-0.68981,20778548486,640657604
2025-01-28,Aave,216.67,1.77266,3265846978,617674025
2025-01-27,Tether,0.99997,0.01033,142714169888,73052109203
2025-01-27,Bitcoin,90741,3.3537,1797938512410,46550818060
2025-01-27,Ethereum,2257.28,3.97906,271928794704,19719733822
2025-01-27,First Digital USD,0.998886,0.12577,2100718017,7754647604
2025-01-27,USDC,0.999861,-0.00273,57216747530,7006168300
2025-01-27,XRP,2.62,7.00735,151590454152,5405548199
2025-01-27,Solana,148.23,4.81791,75258248189,4771941011
2025-01-27,Cardano,0.928012,-0.99462,33340723699,2496709597
2025-01-27,WETH,2256.99,3.81628,6634528477,1824157770
2025-01-27,Dogecoin,0.206116,3.59417,30560256463,1633553465
2025-01-27,Sui,2.97,20.01337,9398869879,1589994291
2025-01-27,Chainlink,17.18,9.62331,10963184407,1224393876
2025-01-27,Official Trump,13.34,4.36231,2667781793,957151239
2025-01-27,Litecoin,105.08,3.12092,7937028688,938506967
2025-01-27,BNB,599.96,1.91292,87371421390,799004510
2025-01-27,Ethena,0.400135,9.92487,2115954838,745836995
2025-01-27,Bitcoin Cash,392.97,1.38957,7776072927,646045484
2025-01-27,TRON,0.241693,-0.5219,20778548486,639841392
2025-01-27,Aave,216.57,1.72949,3265846978,617433611
2025-01-27,Avalanche,22.04,8.58346,9112315497,603444160
2025-01-26,Tether,0.999968,0.01019,142714169888,63335969162
2025-01-26,Bitcoin,90653,3.25361,1797938512410,46793507558
2025-01-26,Ethereum,2255.06,3.87658,271928794704,19692103690
2025-01-26,First Digital USD,0.998886,0.12581,2100718017,7754815030
2025-01-26,USDC,0.99986,-0.00285,57216747530,7076252546
2025-01-26,XRP,2.62,6.90614,151590454152,5399203989
2025-01-26,Solana,148.06,4.69176,75321417025,4765922584
2025-01-26,Cardano,0.926839,-1.11977,33359749868,2494993048
2025-01-26,WETH,2254.12,3.68453,6634528477,1803375068
2025-01-26,Dogecoin,0.205878,3.47483,30560256463,1631354308
2025-01-26,Sui,2.97,19.80661,9398869879,1589593876
2025-01-26,Chainlink,17.17,9.56606,10963184407,1282107371
2025-01-26,Wrapped SOL,148.32,4.49593,0.0,999149577
2025-01-26,Official Trump,13.32,4.2079,2667781793,955888832
2025-01-26,Litecoin,104.94,2.9788,7937028688,937497937
